,open,high,low,close,volume,fe_rsi_close,fe_rsi_open,fe_rsi_low,fe_rsi_high,fe_macd_opt_close,fe_macd_signal_opt_close,fe_macd_histogram_close,fe_bb_upper_close,fe_bb_lower_close,fe_bb_mid_close,fe_bb_upper_open,fe_bb_lower_open,fe_bb_mid_open,fe_bb_upper_low,fe_bb_lower_low,fe_bb_mid_low,fe_bb_upper_high,fe_bb_lower_high,fe_bb_mid_high,fe_obv_close,fe_adi,fe_adx,fe_aroon_up,fe_aroon_down,fe_so_k,fe_so_d,fe_ma_5_close,fe_ma_10_close,fe_ma_20_close,fe_ma_50_close,fe_ma_100_close,fe_wma_5_close,fe_wma_10_close,fe_wma_20_close,fe_wma_50_close,fe_wma_100_close,fe_ema_5_close,fe_ema_10_close,fe_ema_20_close,fe_ema_50_close,fe_ema_100_close,fe_ma_5_open,fe_ma_10_open,fe_ma_20_open,fe_ma_50_open,fe_ma_100_open,fe_wma_5_open,fe_wma_10_open,fe_wma_20_open,fe_wma_50_open,fe_wma_100_open,fe_ema_5_open,fe_ema_10_open,fe_ema_20_open,fe_ema_50_open,fe_ema_100_open,fe_ma_5_low,fe_ma_10_low,fe_ma_20_low,fe_ma_50_low,fe_ma_100_low,fe_wma_5_low,fe_wma_10_low,fe_wma_20_low,fe_wma_50_low,fe_wma_100_low,fe_ema_5_low,fe_ema_10_low,fe_ema_20_low,fe_ema_50_low,fe_ema_100_low,fe_ma_5_high,fe_ma_10_high,fe_ma_20_high,fe_ma_50_high,fe_ma_100_high,fe_wma_5_high,fe_wma_10_high,fe_wma_20_high,fe_wma_50_high,fe_wma_100_high,fe_ema_5_high,fe_ema_10_high,fe_ema_20_high,fe_ema_50_high,fe_ema_100_high,fe_tenkan_sen,fe_kijun_sen,fe_senkou_span_a,fe_senkou_span_b,fe_chikou_span,close_denoised,open_denoised,high_denoised,low_denoised,fe_volume_binned,fe_momentum_norm,fe_momentum_norm_binned,fe_williams
2024-09-30 13:00:00,64009.0,64118.0,63796.0,63863.0,17860.0,33.364254,35.13877,32.986843,32.10295,-453.80576,-449.99252,-3.8132482,66294.58,63136.523,64715.55,66400.65,63221.75,64811.2,66231.67,62900.824,64566.25,66469.96,63390.043,64930.0,-2393771.5,1782647.4,36.244823,0.0,78.57143,27.119358,26.646397,63757.8,64078.9,64715.55,65272.64,65355.39,63830.0,63949.074,64310.07,64992.15,65303.13,63912.477,64116.965,64512.805,65004.52,64979.707,63843.4,64145.5,64811.2,65308.56,65353.35,63824.133,64001.78,64400.81,65048.207,65331.35,63938.22,64174.312,64581.39,65050.32,65001.32,63548.0,63902.1,64566.25,65155.88,65197.11,63618.465,63749.67,64135.324,64859.06,65168.836,63719.465,63929.625,64349.46,64863.742,64832.586,63991.2,64284.1,64930.0,65414.12,65509.17,64001.0,64157.438,64533.223,65160.254,65448.5,64103.89,64322.484,64710.69,65169.53,65134.6,63949.0,64630.5,64289.75,64630.5,62597.0,63950.78,63942.99,64152.664,63810.926,2.0,-0.006425415,5.0,-72.88064
2024-09-30 14:00:00,63863.0,63973.0,63551.0,63707.0,22502.0,31.420511,33.23456,29.700142,30.078825,-36.633167,-81.73572,45.102554,66174.2,63051.797,64613.0,66289.39,63140.605,64715.0,66091.16,62824.645,64457.9,66373.49,63301.207,64837.35,-2416273.5,1776782.0,36.661873,0.0,71.42857,21.266376,26.71634,63795.0,64010.1,64613.0,65236.42,65348.88,63813.066,63881.453,64214.02,64930.75,65270.484,63843.984,64042.426,64436.062,64953.637,64954.508,63761.0,64080.1,64715.0,65271.0,65354.36,63830.668,63950.418,64310.504,64991.52,65301.84,63913.15,64117.71,64512.973,65003.76,64978.777,63554.0,63828.6,64457.9,65118.84,65195.34,63619.465,63685.836,64038.633,64796.12,65136.24,63663.31,63860.78,64273.418,64812.26,64807.207,63930.8,64229.7,64837.35,65378.46,65504.6,63994.934,64100.87,64442.082,65103.74,65418.082,64060.26,64258.94,64640.438,65122.61,65111.598,63949.0,64630.5,64289.75,64630.5,62415.0,63627.74,63843.8,63995.977,63561.48,2.0,0.0029281655,6.0,-78.73363
2024-09-30 15:00:00,63708.0,63946.0,63509.0,63525.0,18997.0,29.277508,31.295567,29.16369,29.703266,-81.652664,-253.05362,171.40096,66000.39,62985.61,64493.0,66168.76,63056.246,64612.5,65914.94,62776.56,64345.75,66233.51,63242.09,64737.8,-2435270.5,1759176.0,37.12602,0.0,64.28571,19.501278,22.629004,63778.0,63913.9,64493.0,65196.88,65340.51,63723.066,63793.254,64110.4,64863.633,65234.37,63737.656,63948.348,64349.293,64897.61,64926.2,63794.4,64011.4,64612.5,65234.8,65347.87,63813.0,63882.76,64214.6,64930.223,65269.242,63844.766,64043.22,64436.31,64952.945,64953.613,63611.8,63743.7,64345.75,65081.14,65187.81,63604.465,63627.727,63948.26,64732.99,65102.844,63611.875,63796.824,64200.613,64761.156,64781.5,63993.4,64174.8,64737.8,65345.86,65499.47,64000.0,64049.29,64357.19,65047.566,65387.22,64022.176,64202.043,64574.3,65076.47,65088.52,63936.0,64630.5,64283.25,64630.5,62106.0,63540.133,63755.598,63898.895,63483.8,2.0,-0.0013362679,5.0,-80.49872
2024-09-30 16:00:00,63525.0,63673.0,63430.0,63462.0,19167.0,28.551579,29.134365,28.134323,26.148243,248.89206,189.02853,59.86352,65825.69,62928.312,64377.0,65994.61,62990.39,64492.5,65701.71,62755.785,64228.75,66057.516,63181.285,64619.4,-2454437.5,1745057.1,37.704308,0.0,57.142857,16.59808,19.121912,63713.2,63828.8,64377.0,65152.3,65330.59,63617.734,63711.09,64012.21,64795.6,65197.17,63645.77,63859.92,64264.79,64841.312,64897.203,63777.8,63915.2,64492.5,65195.26,65339.5,63723.2,63794.33,64111.027,64863.17,65233.145,63738.176,63948.996,64349.52,64896.95,64925.324,63602.6,63655.4,64228.75,65039.72,65179.2,63543.867,63570.69,63861.047,64668.24,65068.04,63551.25,63730.13,64127.223,64708.953,64754.74,63960.8,64074.3,64619.4,65303.68,65489.33,63893.2,63958.055,64255.78,64981.96,65351.05,63905.78,64105.85,64488.46,65021.43,65060.49,63881.5,64630.5,64256.0,64630.5,61954.0,63591.004,63557.05,63735.66,63448.977,2.0,-0.0050794845,5.0,-83.401924
2024-09-30 17:00:00,63462.0,63672.0,63341.0,63659.0,17515.0,34.057564,28.407064,26.979006,26.135904,242.41512,181.79086,60.624256,65589.234,62949.26,64269.25,65823.91,62930.895,64377.4,65456.414,62761.586,64109.0,65869.875,63143.92,64506.9,-2436922.5,1761196.4,38.406254,21.428572,50.0,30.10974,22.069698,63643.2,63741.8,64269.25,65113.64,65323.2,63599.668,63680.22,63943.83,64737.04,65164.07,63650.18,63823.39,64207.094,64794.945,64872.688,63713.4,63830.2,64377.4,65150.68,65329.58,63617.934,63711.926,64012.887,64795.203,65195.965,63646.117,63860.453,64264.992,64840.676,64896.348,63525.4,63558.9,64109.0,64995.36,65171.27,63456.668,63513.527,63776.5,64601.62,65031.637,63481.164,63659.38,64052.344,64655.31,64726.742,63876.4,63976.3,64506.9,65263.26,65480.79,63796.934,63884.91,64165.55,64917.977,65315.062,63827.855,64026.97,64410.703,64968.51,65032.992,63747.5,64630.5,64189.0,64630.5,61716.0,63507.36,63455.918,63639.76,63302.164,2.0,-0.005467981,5.0,-69.89026
2024-09-30 18:00:00,63659.0,63697.0,63022.0,63295.0,23975.0,29.529448,33.958847,23.287725,27.062586,164.7664,143.8209,20.945498,65376.15,62927.45,64151.8,65587.375,62951.926,64269.65,65233.03,62730.97,63982.0,65640.3,63152.406,64396.35,-2460897.5,1756614.5,39.58261,14.285714,100.0,16.485508,21.064442,63529.6,63643.7,64151.8,65069.9,65312.21,63483.6,63598.98,63851.043,64665.72,65123.906,63531.785,63727.32,64120.23,64736.125,64841.445,63643.4,63743.4,64269.65,65112.46,65322.16,63599.8,63680.8,63944.465,64736.703,65162.887,63650.41,63823.824,64207.277,64794.336,64871.848,63370.6,63459.3,63982.0,64946.52,65157.93,63288.867,63415.91,63672.977,64524.234,64989.08,63328.11,63543.492,63954.215,64591.258,64692.99,63792.2,63891.7,64396.35,65224.54,65465.91,63737.133,63834.13,64088.418,64856.555,65279.742,63784.24,63966.977,64342.73,64918.65,65006.54,63570.0,64531.5,64050.75,64531.5,60765.0,63357.6,63459.453,63635.973,63090.547,3.0,-0.008894038,5.0,-83.514496
2024-09-30 19:00:00,63295.0,63594.0,63240.0,63442.0,20858.0,33.38156,29.419283,30.305511,25.635592,-644.4419,-386.45947,-257.98242,65119.164,62971.734,64045.45,65373.97,62930.332,64152.15,64946.484,62791.22,63868.85,65426.473,63155.227,64290.85,-2440039.5,1759560.5,40.674942,7.142857,92.85714,25.362318,23.985855,63476.6,63635.8,64045.45,65026.66,65294.62,63454.4,63562.31,63783.44,64601.88,65086.875,63501.86,63675.44,64055.637,64685.375,64813.734,63529.8,63645.4,64152.15,65068.72,65311.18,63483.668,63599.273,63851.645,64665.43,65122.742,63531.94,63727.676,64120.395,64735.54,64840.62,63308.4,63431.2,63868.85,64901.86,65147.42,63245.332,63376.035,63602.31,64457.312,64951.098,63298.742,63488.31,63886.195,64538.266,64664.215,63716.4,63823.6,64290.85,65182.72,65446.84,63671.066,63780.0,64012.004,64792.61,65242.67,63720.824,63899.164,64271.42,64866.7,64978.566,63570.0,64531.5,64050.75,64531.5,61107.0,63438.293,63478.254,63676.227,63166.49,2.0,-0.0041596685,5.0,-74.63768
2024-09-30 20:00:00,63446.0,63821.0,63406.0,63769.0,12985.0,41.095165,33.39684,35.169067,33.907036,-929.4066,-639.3271,-290.0795,64830.61,63093.69,63962.15,65115.848,62975.953,64045.9,64726.965,62844.035,63785.5,65184.38,63220.32,64202.35,-2427054.5,1769291.4,40.54374,0.0,85.71429,45.82822,29.22535,63525.4,63651.7,63962.15,64988.5,65279.2,63551.867,63586.527,63757.113,64552.562,65056.664,63590.906,63692.453,64028.336,64649.438,64793.047,63477.4,63635.9,64045.9,65025.56,65293.58,63455.734,63563.02,63784.39,64601.797,65085.81,63503.293,63676.46,64056.168,64684.97,64813.008,63287.8,63449.8,63785.5,64857.9,65130.68,63277.867,63371.453,63558.23,64398.652,64916.617,63334.492,63473.344,63840.465,64493.863,64639.3,63691.4,63842.4,64202.35,65143.42,65429.63,63705.934,63779.527,63967.258,64739.21,65210.48,63754.215,63884.95,64228.527,64825.69,64955.645,63570.0,64531.5,64050.75,64531.5,60708.0,63737.87,63560.004,63801.39,63543.77,2.0,0.0038410074,6.0,-54.17178
2024-09-30 21:00:00,63769.0,63793.0,63596.0,63668.0,15284.0,39.571114,41.049744,40.30396,33.41335,-78.41862,-224.91411,146.4955,64708.715,63108.688,63908.7,64828.133,63097.465,63962.8,64571.96,62887.44,63729.7,64907.97,63325.03,64116.5,-2442338.5,1765179.5,40.421906,0.0,78.57143,42.472057,37.88753,63566.6,63639.9,63908.7,64947.94,65264.77,63599.4,63589.492,63729.1,64500.777,65024.758,63616.6,63688.008,63994.02,64610.953,64770.766,63526.2,63652.0,63962.8,64987.42,65278.17,63552.934,63587.22,63758.02,64552.52,65055.62,63591.863,63693.285,64028.816,64649.047,64792.332,63321.0,63461.8,63729.7,64816.48,65115.61,63380.6,63398.035,63540.18,64349.168,64886.227,63421.664,63495.645,63817.18,64458.652,64618.64,63715.4,63838.1,64116.5,65104.38,65409.62,63739.8,63770.547,63928.27,64686.25,65178.07,63767.145,63868.234,64187.047,64785.195,64932.62,63570.0,64531.5,64050.75,64531.5,60775.0,63715.754,63599.96,63797.77,63534.156,2.0,0.003246037,6.0,-57.527943
2024-09-30 22:00:00,63655.0,63703.0,63430.0,63435.0,15288.0,36.23278,39.331978,37.50871,31.810112,-358.27008,-451.93063,93.66055,64663.31,63063.69,63863.5,64706.3,63111.1,63908.7,64492.305,62878.594,63685.45,64810.664,63314.234,64062.45,-2457626.5,1750451.5,40.661465,0.0,71.42857,32.960896,40.42039,63521.8,63582.5,63863.5,64904.32,65246.45,63555.535,63552.24,63683.984,64441.445,64988.527,63556.07,63642.008,63940.78,64564.836,64744.316,63564.8,63639.1,63908.7,64946.6,65263.58,63595.867,63587.76,63728.703,64500.266,65023.477,63612.91,63686.324,63993.215,64610.066,64769.812,63338.8,63432.1,63685.45,64773.24,65100.52,63416.934,63392.254,63511.637,64294.793,64852.848,63424.44,63483.71,63780.305,64418.312,64595.1,63721.6,63799.0,64062.45,65063.66,65393.78,63735.668,63745.98,63888.89,64631.297,65144.277,63745.76,63838.19,64140.95,64742.758,64908.273,63497.5,64472.0,63984.75,64531.5,61006.0,63396.1,63589.777,63654.32,63175.76,2.0,-0.0035187483,5.0,-67.03911
2024-09-30 23:00:00,63438.0,63558.0,62828.0,63294.0,19810.0,34.344543,36.22458,29.514421,29.36542,-63.41539,-54.14006,-9.27533,64579.18,63025.32,63802.25,64661.062,63066.438,63863.75,64475.805,62761.594,63618.7,64759.406,63267.69,64013.55,-2477436.5,1755933.1,41.846603,0.0,100.0,36.12403,37.18566,63521.6,63525.6,63802.25,64857.0,65232.36,63479.6,63499.78,63629.746,64378.297,64949.863,63468.71,63578.73,63879.18,64515.0,64715.598,63520.6,63582.0,63863.75,64903.56,65245.27,63553.6,63551.2,63683.875,64441.105,64987.33,63554.605,63641.176,63940.34,64564.1,64743.438,63300.0,63335.3,63618.7,64721.72,65082.07,63246.668,63282.418,63429.977,64218.51,64807.848,63225.63,63364.49,63689.61,64355.95,64560.11,63693.8,63743.0,64013.55,65021.62,65376.63,63681.133,63702.164,63840.848,64572.25,65107.92,63683.176,63787.246,64085.43,64696.297,64881.535,63387.0,64368.0,63877.5,64434.5,61489.0,63326.973,63535.277,63593.848,63068.277,2.0,-1.5799036e-05,5.0,-63.87597
2024-10-01 00:00:00,63294.0,63560.0,62966.0,63492.0,23173.0,39.1409,34.288654,33.03769,29.445963,-340.44598,-387.39032,46.944347,64494.965,63019.234,63757.1,64577.406,63027.793,63802.6,64397.3,62708.1,63552.7,64698.906,63232.492,63965.7,-2454263.5,1773800.5,42.93746,21.428572,92.85714,51.47287,40.185932,63531.6,63504.1,63757.1,64813.8,65220.89,63469.734,63493.67,63600.2,64324.766,64915.402,63476.477,63562.96,63842.31,64474.883,64691.367,63520.4,63525.1,63802.6,64856.64,65231.17,63478.066,63498.836,63629.613,64377.984,64948.688,63467.74,63578.05,63878.78,64514.293,64714.74,63245.2,63276.8,63552.7,64670.02,65065.56,63135.332,63215.273,63367.812,64149.66,64765.945,63139.086,63292.04,63620.695,64301.44,64528.543,63687.0,63701.7,63965.7,64978.0,65363.74,63636.535,63668.89,63797.652,64514.934,65071.95,63642.117,63745.93,64035.387,64651.734,64855.367,63324.5,64266.0,63795.25,64434.5,61746.0,63426.27,63405.086,63574.875,63102.598,2.0,0.0007881214,6.0,-48.52713
2024-10-01 01:00:00,63492.0,63600.0,63370.0,63420.0,14564.0,38.052288,39.107433,42.15375,31.137218,-184.87659,-286.18008,101.3035,64374.004,63033.496,63703.75,64493.168,63021.734,63757.45,64265.246,62741.355,63503.3,64628.27,63213.633,63920.95,-2468827.5,1765568.8,43.747025,14.285714,85.71429,45.89147,44.496124,63461.8,63493.6,63703.75,64765.68,65204.84,63432.535,63478.383,63568.094,64270.11,64879.74,63457.65,63536.97,63802.086,64433.51,64666.19,63529.6,63503.5,63757.45,64813.44,65219.7,63468.6,63492.816,63600.035,64324.47,64914.25,63475.824,63562.406,63841.945,64474.203,64690.523,63238.0,63262.9,63503.3,64625.82,65053.13,63176.934,63232.22,63350.414,64098.676,64732.367,63216.06,63306.21,63596.82,64264.914,64505.6,63642.8,63667.1,63920.95,64931.04,65348.09,63607.535,63650.4,63762.824,64460.89,65037.023,63628.08,63719.395,63993.92,64610.49,64830.508,63324.5,64209.5,63767.0,64434.5,61708.0,63455.66,63356.535,63546.203,63130.277,2.0,-0.0054728785,5.0,-54.10853
2024-10-01 02:00:00,63420.0,63420.0,63146.0,63396.0,11363.0,37.67613,38.015713,38.984745,27.896547,140.6527,97.285805,43.36689,64278.812,63036.984,63657.9,64372.098,63036.1,63704.1,64124.18,62765.72,63444.95,64506.152,63209.945,63858.05,-2480190.5,1774941.1,44.820568,7.142857,78.57143,44.031006,47.131783,63407.4,63487.0,63657.9,64720.54,65188.28,63410.6,63460.637,63538.785,64216.395,64843.92,63437.1,63511.34,63763.414,64392.83,64641.04,63459.8,63493.0,63704.1,64765.3,65203.71,63432.066,63477.637,63567.895,64269.824,64878.613,63457.215,63536.516,63801.76,64432.863,64665.367,63148.0,63234.5,63444.95,64576.4,65035.22,63146.266,63210.965,63316.387,64040.645,64694.605,63192.703,63277.082,63553.883,64221.035,64478.68,63568.2,63641.8,63858.05,64880.48,65330.16,63533.266,63605.473,63715.113,64401.637,64998.844,63558.72,63664.96,63939.26,64563.805,64802.574,63324.5,64169.0,63746.75,64434.5,61457.0,63498.77,63389.184,63540.953,63243.92,1.0,-0.004272162,5.0,-55.968994
2024-10-01 03:00:00,63396.0,63699.0,63392.0,63684.0,11093.0,44.736042,37.638535,43.96675,38.568893,179.93959,12.29198,167.64761,64091.85,63139.45,63615.65,64277.094,63039.508,63658.3,63951.77,62846.73,63399.25,64348.863,63271.934,63810.4,-2469097.5,1784950.1,44.493603,0.0,71.42857,74.75983,54.8941,63457.2,63489.5,63615.65,64677.46,65173.72,63502.8,63496.453,63541.27,64175.746,64814.133,63519.4,63542.73,63755.848,64365.03,64622.09,63408.0,63486.4,63658.3,64720.16,65187.17,63410.8,63460.0,63538.55,64216.13,64842.816,63436.812,63510.965,63763.117,64392.203,64640.23,63140.4,63239.6,63399.25,64531.58,65022.1,63227.6,63239.6,63311.344,63994.2,64662.066,63259.137,63297.977,63538.465,64188.523,64457.16,63567.4,63644.5,63810.4,64837.56,65315.69,63576.867,63615.87,63699.965,64355.305,64966.547,63605.48,63671.15,63916.383,64529.89,64780.723,63324.5,63806.0,63565.25,64434.5,61452.0,63587.71,63473.81,63610.434,63383.63,1.0,0.003925278,6.0,-25.240175
2024-10-01 04:00:00,63684.0,63821.0,63610.0,63781.0,12775.0,46.917084,44.72573,48.01745,42.571747,245.81468,198.82916,46.98551,63968.49,63213.312,63590.9,64090.496,63141.805,63616.15,63864.574,62893.125,63378.85,64195.504,63353.094,63774.3,-2456322.5,1792881.5,43.66805,0.0,64.28571,85.2415,68.01078,63554.6,63538.1,63590.9,64637.24,65159.34,63610.734,63549.453,63557.02,64140.59,64786.555,63606.6,63586.055,63758.246,64342.125,64605.434,63457.2,63488.9,63616.15,64677.1,65172.62,63502.8,63495.926,63541.0,64175.492,64813.05,63519.207,63542.426,63755.582,64364.43,64621.293,63296.8,63298.4,63378.85,64488.08,65008.56,63384.133,63306.945,63331.414,63958.06,64634.1,63376.09,63354.707,63545.28,64165.836,64440.387,63620.0,63656.9,63774.3,64795.86,65301.27,63661.4,63647.965,63700.977,64315.438,64936.945,63677.32,63698.395,63907.297,64502.09,64761.72,63324.5,63753.0,63538.75,64434.5,61666.0,63702.793,63649.875,63762.535,63549.348,2.0,0.0076942523,6.0,-14.758497
2024-10-01 05:00:00,63780.0,63797.0,63626.0,63712.0,10605.0,45.540257,46.89233,48.312782,41.992073,95.67487,134.59424,-38.91936,63980.137,63220.76,63600.45,63967.04,63215.758,63591.4,63878.055,62890.145,63384.1,64104.082,63396.72,63750.4,-2466927.5,1792943.5,42.90146,0.0,57.142857,89.02316,83.00816,63598.6,63565.1,63600.45,64595.8,65145.5,63663.2,63581.074,63568.55,64104.31,64757.895,63641.734,63608.953,63753.84,64317.414,64587.742,63554.4,63537.4,63591.4,64636.84,65158.21,63610.4,63548.855,63556.605,64140.312,64785.473,63606.137,63585.62,63757.906,64341.51,64604.637,63428.8,63337.0,63384.1,64446.66,64994.82,63493.867,63366.508,63354.953,63924.25,64606.727,63459.395,63404.035,63552.97,64144.668,64424.258,63667.4,63677.2,63750.4,64755.88,65286.18,63720.4,63673.438,63703.137,64276.266,64907.16,63717.215,63716.324,63896.793,64474.44,64742.617,63324.5,63753.0,63538.75,64434.5,61693.0,63830.77,63765.34,63896.01,63678.82,1.0,0.0034650036,6.0,-10.976838
2024-10-01 06:00:00,63712.0,64060.0,63710.0,63997.0,13280.0,51.82837,45.530933,49.921402,50.022953,-1.1134354,12.547157,-13.660593,64037.05,63202.55,63619.8,63978.387,63221.51,63599.95,63915.992,62901.207,63408.6,64145.492,63398.008,63771.75,-2453647.5,1801442.8,41.09524,100.0,50.0,94.88636,89.71701,63714.0,63587.9,63619.8,64561.42,65136.94,63796.0,63659.6,63606.32,64080.824,64735.152,63760.156,63679.508,63777.0,64304.85,64576.043,63598.4,63564.0,63599.95,64595.4,65144.35,63662.934,63580.6,63568.09,64104.047,64756.836,63641.426,63608.6,63753.535,64316.824,64586.96,63496.8,63367.4,63408.6,64408.02,64983.83,63587.6,63434.33,63385.992,63895.363,64581.28,63542.93,63459.664,63567.92,64127.62,64410.117,63759.4,63701.1,63771.75,64721.38,65275.12,63851.266,63743.035,63732.625,64248.977,64882.88,63831.477,63778.81,63912.336,64458.188,64729.098,63444.0,63753.0,63598.5,64434.5,61762.0,63971.902,63818.84,64020.87,63753.06,2.0,0.009098076,6.0,-5.1136365
2024-10-01 07:00:00,63997.0,64088.0,63884.0,64009.0,12355.0,52.07926,51.841602,53.172474,50.803852,-38.101803,-21.376719,-16.725086,64076.34,63185.562,63630.95,64035.594,63203.207,63619.4,63976.793,62881.207,63429.0,64182.125,63386.574,63784.35,-2441292.5,1804228.6,39.308475,100.0,42.857143,93.730156,92.54656,63836.6,63622.0,63630.95,64530.28,65123.68,63894.332,63736.164,63643.387,64059.16,64712.816,63843.105,63739.414,63799.094,64293.25,64564.816,63713.8,63586.8,63619.4,64561.04,65135.74,63795.8,63659.33,63605.906,64080.58,64734.117,63759.95,63679.22,63776.723,64304.28,64575.277,63644.4,63396.2,63429.0,64375.98,64974.65,63716.668,63528.254,63431.266,63874.812,64559.504,63656.62,63536.816,63598.023,64118.066,64399.7,63893.0,63730.6,63784.35,64688.58,65262.22,63960.8,63813.383,63762.742,64224.14,64859.37,63916.984,63835.027,63929.066,64443.67,64716.402,63458.0,63753.0,63605.5,64434.5,61237.0,63998.215,63900.516,64089.47,63807.402,2.0,0.009669379,6.0,-6.269841
2024-10-01 08:00:00,64009.0,64060.0,63806.0,63913.0,9272.0,49.842735,52.09328,51.556667,49.96312,-159.50374,-98.13976,-61.36398,64056.97,63195.332,63626.15,64075.23,63186.07,63630.65,63990.336,62875.566,63432.95,64175.375,63389.926,63782.65,-2450564.5,1802768.5,37.87503,92.85714,35.714287,86.111115,91.575874,63882.4,63669.8,63626.15,64499.1,65110.06,63919.8,63789.074,63670.246,64034.953,64688.844,63866.402,63770.977,63809.94,64278.336,64551.906,63836.4,63622.2,63630.65,64529.9,65122.48,63894.2,63736.09,63643.008,64058.93,64711.805,63842.97,63739.18,63798.844,64292.703,64564.062,63727.2,63433.8,63432.95,64342.84,64960.25,63770.535,63602.76,63467.17,63852.46,64536.363,63706.414,63585.758,63617.832,64105.83,64387.94,63965.2,63766.3,63782.65,64657.82,65248.58,64016.465,63873.273,63788.996,64199.49,64835.566,63964.656,63875.93,63941.535,64428.625,64703.406,63527.0,63740.0,63633.5,64434.5,61154.0,63892.06,63978.01,64074.55,63817.184,1.0,0.0035958798,6.0,-13.888889
2024-10-01 09:00:00,63908.0,64068.0,63823.0,63823.0,10910.0,47.771477,49.737267,51.899742,50.21661,-660.7999,-509.39157,-151.40833,64050.906,63197.395,63624.15,64054.906,63196.293,63625.6,63995.316,62873.285,63434.3,64164.86,63395.44,63780.15,-2461474.5,1791858.5,36.5087,85.71429,28.571428,78.968254,86.269844,63890.8,63722.7,63624.15,64466.7,65094.99,63900.0,63816.926,63688.996,64008.44,64663.355,63851.934,63780.434,63811.184,64260.48,64537.473,63881.2,63669.2,63625.6,64498.64,65108.81,63918.066,63788.055,63669.42,64034.543,64687.754,63864.645,63769.875,63809.24,64277.617,64551.07,63769.8,63533.3,63434.3,64311.26,64947.74,63802.465,63673.527,63504.32,63832.074,64513.844,63745.273,63628.895,63637.37,64094.74,64376.754,64014.6,63817.3,63780.15,64628.5,65235.78,64050.734,63928.13,63816.17,64176.36,64812.188,63999.105,63910.85,63953.582,64414.48,64690.824,63617.0,63685.5,63651.25,64434.5,61128.0,63861.254,63960.418,64035.797,63819.7,1.0,0.0006585033,6.0,-21.031746
2024-10-01 10:00:00,63835.0,63906.0,63682.0,63865.0,10043.0,48.839928,48.0459,48.812035,45.220657,-619.6289,-583.0448,-36.584126,64070.34,63193.758,63632.05,64050.574,63197.83,63624.2,64010.16,62871.54,63440.85,64155.86,63397.742,63776.8,-2451431.5,1798225.0,35.662964,78.57143,21.428572,82.30159,82.46032,63921.4,63760.0,63632.05,64433.4,65080.49,63891.4,63842.8,63711.934,63984.844,64639.0,63856.29,63795.81,63816.312,64244.973,64524.156,63892.2,63723.3,63624.2,64466.5,65093.86,63902.668,63818.2,63689.367,64008.516,64662.53,63854.76,63781.715,63811.69,64260.258,64536.89,63781.0,63604.9,63440.85,64277.04,64932.51,63773.2,63700.562,63527.91,63807.4,64488.777,63724.184,63638.55,63641.62,64078.55,64362.996,64036.4,63851.9,63776.8,64595.24,65219.97,64014.535,63944.254,63828.156,64148.027,64785.855,63968.07,63909.97,63949.047,64394.543,64675.28,63617.0,63551.5,63584.25,64434.5,60765.0,63881.215,63845.164,63950.89,63813.773,1.0,0.0024014316,6.0,-17.698412
2024-10-01 11:00:00,63867.0,63946.0,63691.0,63691.0,7031.0,44.755096,48.86676,49.02052,46.632473,-211.61707,-379.41318,167.79613,64076.5,63204.2,63640.35,64070.246,63194.055,63632.15,64029.06,62870.84,63449.95,64155.86,63397.742,63776.8,-2458462.5,1791194.0,34.683678,71.42857,14.285714,68.492065,76.5873,63860.2,63787.1,63640.35,64396.2,65062.83,63814.6,63830.254,63717.547,63955.73,64611.484,63801.19,63776.754,63804.375,64223.246,64507.66,63923.2,63760.8,63632.15,64433.24,65079.39,63894.266,63844.33,63712.492,63985.008,64638.234,63858.844,63797.223,63816.96,64244.836,64523.63,63777.2,63637.0,63449.95,64240.36,64917.06,63743.2,63716.22,63551.734,63784.414,64464.195,63713.12,63648.086,63646.324,64063.355,64349.69,64013.6,63886.5,63776.8,64561.42,65204.22,63984.4,63961.363,63844.27,64122.566,64760.63,63960.71,63916.52,63948.758,64376.953,64660.84,63740.0,63473.0,63606.5,64434.5,61316.0,63716.36,63803.598,63887.414,63630.94,1.0,-0.0047814744,5.0,-31.507936
2024-10-01 12:00:00,63691.0,63776.0,63544.0,63633.0,11246.0,43.450554,44.684986,45.74338,41.712112,38.30525,14.07967,24.225576,64077.367,63220.434,63648.9,64076.395,63204.504,63640.45,64036.105,62875.195,63455.65,64158.016,63405.887,63781.95,-2469708.5,1788576.5,34.216766,64.28571,7.142857,63.88889,71.560844,63785.0,63810.8,63648.9,64358.1,65042.18,63738.867,63802.24,63716.848,63925.8,64583.17,63745.13,63750.617,63788.055,64200.1,64490.34,63862.0,63787.9,63640.45,64396.08,65061.73,63816.867,63831.637,63718.094,63955.9,64610.742,63802.895,63777.906,63804.965,64223.117,64507.14,63709.2,63676.8,63455.65,64202.48,64898.41,63665.465,63699.31,63560.69,63757.11,64437.004,63656.75,63629.16,63636.58,64042.99,64333.734,63951.2,63922.1,63781.95,64525.86,65184.52,63905.2,63941.273,63844.195,64091.766,64732.348,63899.14,63890.973,63932.305,64353.387,64643.32,63816.0,63473.0,63644.5,64434.5,61054.0,63385.945,63824.883,63855.098,63262.523,1.0,-0.0058741737,5.0,-36.11111
