time,open,high,low,close,tick_volume,spread,real_volume
2024-09-27 19:41:00,66242.44,66267.44,66229.03,66229.03,61,1,0
2024-09-27 19:42:00,66229.03,66245.99,66183.03,66183.03,52,1,0
2024-09-27 19:43:00,66183.03,66199.99,66158.0,66198.01,35,1,0
2024-09-27 19:44:00,66198.01,66211.99,66182.0,66182.0,32,1,0
2024-09-27 19:45:00,66182.0,66182.0,66134.0,66134.02,37,1,0
2024-09-27 19:46:00,66134.02,66219.99,66134.02,66219.99,44,1,0
2024-09-27 19:47:00,66219.99,66233.67,66216.0,66222.0,26,1,0
2024-09-27 19:48:00,66222.0,66235.11,66202.0,66234.5,35,1,0
2024-09-27 19:49:00,66234.5,66239.99,66210.0,66227.99,35,1,0
2024-09-27 19:50:00,66227.99,66239.98,66212.31,66212.31,29,1,0
2024-09-27 19:51:00,66212.31,66233.99,66206.57,66231.96,41,1,0
2024-09-27 19:52:00,66231.96,66263.98,66226.71,66242.42,39,1,0
2024-09-27 19:53:00,66242.42,66253.97,66242.42,66253.97,7,1,0
2024-09-27 19:54:00,66253.97,66293.88,66244.0,66281.19,31,1,0
2024-09-27 19:55:00,66281.19,66349.24,66281.19,66304.0,65,1,0
2024-09-27 19:56:00,66304.0,66349.99,66304.0,66344.0,49,1,0
2024-09-27 19:57:00,66344.0,66359.99,66323.99,66333.99,33,1,0
2024-09-27 19:58:00,66333.99,66337.99,66295.57,66303.69,30,1,0
2024-09-27 19:59:00,66303.69,66311.99,66268.22,66303.03,27,1,0
2024-09-27 20:00:00,66303.03,66321.99,66282.04,66283.99,39,1,0
2024-09-27 20:01:00,66283.99,66291.99,66256.0,66274.0,51,1,0
2024-09-27 20:02:00,66274.0,66317.09,66264.68,66317.09,51,1,0
2024-09-27 20:03:00,66317.09,66335.57,66301.87,66301.87,34,1,0
2024-09-27 20:04:00,66301.87,66341.98,66301.87,66341.98,20,1,0
2024-09-27 20:05:00,66341.98,66347.55,66306.0,66306.0,37,1,0
2024-09-27 20:06:00,66306.0,66306.0,66220.0,66220.0,48,1,0
2024-09-27 20:07:00,66220.0,66241.81,66206.56,66241.81,27,1,0
2024-09-27 20:08:00,66241.81,66241.82,66178.0,66178.0,25,1,0
2024-09-27 20:09:00,66178.0,66178.0,66065.28,66084.0,44,1,0
2024-09-27 20:10:00,66084.0,66127.9,66038.29,66127.9,84,1,0
2024-09-27 20:11:00,66127.9,66127.9,66104.77,66106.0,30,1,0
2024-09-27 20:12:00,66106.0,66139.99,66100.0,66107.99,44,1,0
2024-09-27 20:13:00,66107.99,66117.99,66044.94,66044.94,37,1,0
2024-09-27 20:14:00,66044.94,66044.94,66004.72,66013.99,34,1,0
2024-09-27 20:15:00,66013.99,66033.99,66004.14,66033.99,33,1,0
2024-09-27 20:16:00,66033.99,66037.13,66005.38,66005.38,20,1,0
2024-09-27 20:17:00,66005.38,66005.38,65946.64,65962.01,43,1,0
2024-09-27 20:18:00,65962.01,65965.99,65940.25,65940.25,25,1,0
2024-09-27 20:19:00,65940.25,65956.53,65923.87,65950.01,29,1,0
2024-09-27 20:20:00,65950.01,65950.01,65900.0,65928.67,42,1,0
2024-09-27 20:21:00,65928.67,65928.67,65850.82,65852.34,38,1,0
2024-09-27 20:22:00,65852.34,65859.99,65838.0,65838.0,45,1,0
2024-09-27 20:23:00,65835.1,65917.99,65835.09,65917.99,53,1,0
2024-09-27 20:24:00,65917.99,65917.99,65856.0,65856.0,52,1,0
2024-09-27 20:25:00,65856.0,65879.99,65814.15,65823.99,38,1,0
2024-09-27 20:26:00,65823.99,65859.0,65790.0,65800.76,52,1,0
2024-09-27 20:27:00,65800.76,65818.18,65778.01,65787.87,42,1,0
2024-09-27 20:28:00,65787.87,65809.99,65772.0,65809.99,56,1,0
2024-09-27 20:29:00,65809.99,65809.99,65791.94,65804.0,11,1,0
2024-09-27 20:30:00,65804.0,65805.99,65782.0,65782.0,34,1,0
2024-09-27 20:31:00,65782.0,65843.99,65776.01,65840.0,51,1,0
2024-09-27 20:32:00,65840.0,65846.9,65812.07,65836.33,27,1,0
2024-09-27 20:33:00,65836.33,65846.02,65806.5,65829.99,30,1,0
2024-09-27 20:34:00,65829.99,65877.99,65829.99,65839.69,25,1,0
2024-09-27 20:35:00,65839.69,65931.29,65839.69,65871.95,59,1,0
2024-09-27 20:36:00,65871.5,65895.99,65850.0,65875.27,35,1,0
2024-09-27 20:37:00,65875.27,65875.27,65753.39,65773.99,58,1,0
2024-09-27 20:38:00,65773.99,65779.99,65750.1,65750.1,26,1,0
2024-09-27 20:39:00,65750.03,65750.03,65724.0,65724.0,34,1,0
2024-09-27 20:40:00,65724.0,65759.99,65724.0,65751.99,26,1,0
2024-09-27 20:41:00,65751.99,65773.81,65751.99,65773.81,20,1,0
2024-09-27 20:42:00,65773.81,65779.05,65733.16,65733.16,29,1,0
2024-09-27 20:43:00,65733.16,65745.95,65724.0,65724.0,29,1,0
2024-09-27 20:44:00,65724.0,65749.99,65698.0,65745.99,32,1,0
2024-09-27 20:45:00,65745.99,65761.39,65744.0,65744.18,29,1,0
2024-09-27 20:46:00,65744.18,65771.99,65731.4,65754.55,36,1,0
2024-09-27 20:47:00,65754.55,65802.84,65750.92,65795.99,29,1,0
2024-09-27 20:48:00,65795.99,65839.99,65795.99,65839.99,36,1,0
2024-09-27 20:49:00,65839.99,65839.99,65816.0,65826.07,23,1,0
2024-09-27 20:50:00,65826.07,65865.99,65824.21,65849.99,39,1,0
2024-09-27 20:51:00,65849.99,65906.95,65847.99,65852.34,47,1,0
2024-09-27 20:52:00,65852.34,65871.99,65852.34,65853.51,21,1,0
2024-09-27 20:53:00,65853.51,65853.51,65820.0,65831.98,32,1,0
2024-09-27 20:54:00,65831.98,65875.99,65819.9,65875.99,36,1,0
2024-09-27 20:55:00,65875.99,65903.68,65862.01,65882.55,50,1,0
2024-09-27 20:56:00,65882.55,65899.99,65876.51,65876.51,36,1,0
2024-09-27 20:57:00,65876.51,65876.51,65844.44,65852.87,30,1,0
2024-09-27 20:58:00,65852.87,65870.85,65852.87,65870.85,9,1,0
2024-09-27 20:59:00,65870.85,65927.99,65870.85,65915.6,22,1,0
2024-09-27 21:00:00,65915.6,65926.59,65892.01,65926.59,21,1,0
2024-09-27 21:01:00,65926.59,65929.01,65894.0,65897.99,27,1,0
2024-09-27 21:02:00,65897.99,65911.99,65838.0,65838.0,51,1,0
2024-09-27 21:03:00,65838.0,65839.99,65813.25,65839.99,30,1,0
2024-09-27 21:04:00,65839.99,65874.1,65839.99,65855.2,32,1,0
2024-09-27 21:05:00,65855.2,65873.98,65832.02,65839.99,30,1,0
2024-09-27 21:06:00,65839.99,65857.99,65824.0,65824.0,40,1,0
2024-09-27 21:07:00,65824.0,65829.99,65802.0,65811.99,32,1,0
2024-09-27 21:08:00,65811.99,65817.35,65791.94,65817.35,16,1,0
2024-09-27 21:09:00,65817.35,65819.99,65802.0,65814.01,22,1,0
2024-09-27 21:10:00,65814.01,65835.99,65806.0,65806.0,25,1,0
2024-09-27 21:11:00,65806.0,65829.99,65802.0,65829.99,17,1,0
2024-09-27 21:12:00,65829.99,65829.99,65804.8,65804.8,14,1,0
2024-09-27 21:13:00,65804.8,65804.8,65786.0,65786.0,11,1,0
2024-09-27 21:14:00,65786.0,65786.0,65774.0,65774.0,8,1,0
2024-09-27 21:15:00,65774.0,65815.26,65760.01,65815.26,52,1,0
2024-09-27 21:16:00,65815.26,65815.26,65764.0,65764.0,15,1,0
2024-09-27 21:17:00,65762.0,65762.0,65700.0,65716.0,58,1,0
2024-09-27 21:18:00,65716.0,65716.0,65692.0,65707.99,23,1,0
2024-09-27 21:19:00,65707.99,65727.98,65707.99,65710.0,21,1,0
2024-09-27 21:20:00,65710.0,65755.89,65710.0,65746.0,43,1,0
2024-09-27 21:21:00,65746.0,65763.99,65740.0,65763.99,12,1,0
2024-09-27 21:22:00,65763.99,65763.99,65736.0,65736.59,25,1,0
2024-09-27 21:23:00,65736.59,65737.99,65710.0,65722.0,28,1,0
2024-09-27 21:24:00,65722.0,65735.99,65722.0,65732.34,18,1,0
2024-09-27 21:25:00,65732.34,65732.34,65703.73,65703.73,21,1,0
2024-09-27 21:26:00,65703.73,65703.73,65629.98,65643.99,55,1,0
2024-09-27 21:27:00,65645.37,65659.99,65634.0,65659.99,21,1,0
2024-09-27 21:28:00,65659.99,65659.99,65613.0,65613.0,34,1,0
2024-09-27 21:29:00,65613.0,65613.0,65587.77,65595.3,26,1,0
2024-09-27 21:30:00,65595.3,65595.95,65556.01,65556.01,31,1,0
2024-09-27 21:31:00,65556.01,65599.99,65524.0,65599.99,70,1,0
2024-09-27 21:32:00,65599.99,65646.0,65590.01,65646.0,46,1,0
2024-09-27 21:33:00,65646.0,65657.69,65636.02,65650.0,20,1,0
2024-09-27 21:34:00,65650.0,65664.98,65621.21,65658.0,33,1,0
2024-09-27 21:35:00,65658.0,65658.0,65612.0,65612.0,39,1,0
2024-09-27 21:36:00,65612.0,65635.99,65579.9,65579.9,41,1,0
2024-09-27 21:37:00,65579.9,65603.99,65562.0,65603.99,27,1,0
2024-09-27 21:38:00,65603.99,65604.11,65582.0,65599.99,20,1,0
2024-09-27 21:39:00,65599.99,65627.99,65599.99,65623.19,20,1,0
2024-09-27 21:40:00,65623.19,65625.99,65596.0,65622.72,30,1,0
2024-09-27 21:41:00,65622.72,65637.98,65620.51,65628.0,17,1,0
2024-09-27 21:42:00,65626.01,65691.98,65618.0,65691.98,38,1,0
2024-09-27 21:43:00,65691.98,65707.99,65670.63,65670.63,31,1,0
2024-09-27 21:44:00,65670.63,65670.63,65651.96,65651.96,25,1,0
2024-09-27 21:45:00,65652.0,65719.99,65650.23,65719.99,41,1,0
2024-09-27 21:46:00,65719.99,65729.99,65710.0,65714.72,18,1,0
2024-09-27 21:47:00,65714.72,65719.08,65714.72,65719.08,2,1,0
2024-09-27 21:48:00,65719.08,65747.98,65719.08,65733.99,21,1,0
2024-09-27 21:49:00,65733.99,65745.98,65733.99,65745.98,7,1,0
2024-09-27 21:50:00,65745.98,65763.99,65745.98,65763.99,15,1,0
2024-09-27 21:51:00,65763.99,65815.21,65763.99,65806.0,21,1,0
2024-09-27 21:52:00,65806.0,65810.26,65804.13,65806.01,10,1,0
2024-09-27 21:53:00,65806.01,65821.99,65787.02,65798.56,36,1,0
2024-09-27 21:54:00,65798.56,65809.99,65783.99,65801.1,16,1,0
2024-09-27 21:55:00,65801.1,65819.99,65801.1,65819.99,4,1,0
2024-09-27 21:56:00,65821.99,65848.83,65821.99,65848.83,13,1,0
2024-09-27 21:57:00,65848.83,65875.99,65848.83,65875.99,15,1,0
2024-09-27 21:58:00,65875.99,65875.99,65860.0,65875.06,17,1,0
2024-09-27 21:59:00,65875.06,65876.41,65864.0,65876.41,13,1,0
2024-09-27 22:00:00,65876.41,65917.99,65868.0,65917.99,30,1,0
2024-09-27 22:01:00,65917.99,65917.99,65899.21,65899.22,21,1,0
2024-09-27 22:02:00,65899.22,65907.99,65899.22,65900.0,6,1,0
2024-09-27 22:03:00,65900.0,65959.99,65900.0,65928.66,45,1,0
2024-09-27 22:04:00,65928.66,65929.99,65918.81,65929.99,14,1,0
2024-09-27 22:05:00,65929.99,65929.99,65920.0,65920.0,13,1,0
2024-09-27 22:06:00,65920.0,65959.99,65920.0,65955.99,29,1,0
2024-09-27 22:07:00,65955.99,65955.99,65928.42,65949.99,28,1,0
2024-09-27 22:08:00,65949.99,65959.62,65897.38,65897.38,38,1,0
2024-09-27 22:09:00,65897.38,65897.38,65825.86,65852.34,59,1,0
2024-09-27 22:10:00,65852.34,65859.99,65792.0,65801.83,40,1,0
2024-09-27 22:11:00,65801.83,65801.83,65756.65,65756.66,21,1,0
2024-09-27 22:12:00,65756.66,65785.99,65747.77,65762.04,39,1,0
2024-09-27 22:13:00,65762.04,65773.79,65740.01,65773.79,23,1,0
2024-09-27 22:14:00,65773.79,65779.99,65748.81,65755.99,29,1,0
2024-09-27 22:15:00,65755.99,65823.99,65755.99,65823.99,53,1,0
2024-09-27 22:16:00,65825.99,65855.99,65822.14,65855.99,35,1,0
2024-09-27 22:17:00,65855.99,65855.99,65822.14,65822.14,36,1,0
2024-09-27 22:18:00,65822.14,65843.96,65822.14,65837.98,22,1,0
2024-09-27 22:19:00,65837.98,65837.98,65781.04,65809.99,51,1,0
2024-09-27 22:20:00,65809.99,65843.96,65809.99,65830.89,23,1,0
2024-09-27 22:21:00,65828.0,65828.0,65813.42,65814.71,13,1,0
2024-09-27 22:22:00,65817.33,65839.99,65816.0,65824.0,29,1,0
2024-09-27 22:23:00,65823.47,65823.47,65776.51,65783.99,22,1,0
2024-09-27 22:24:00,65783.99,65787.99,65776.51,65780.59,17,1,0
2024-09-27 22:25:00,65780.59,65788.33,65754.72,65761.99,28,1,0
2024-09-27 22:26:00,65761.99,65789.99,65760.86,65789.99,23,1,0
2024-09-27 22:27:00,65789.99,65791.94,65768.7,65768.7,19,1,0
2024-09-27 22:28:00,65768.7,65784.99,65760.0,65770.97,24,1,0
2024-09-27 22:29:00,65770.97,65775.99,65770.97,65774.27,12,1,0
2024-09-27 22:30:00,65774.27,65807.48,65770.98,65792.69,35,1,0
2024-09-27 22:31:00,65792.69,65815.99,65792.69,65815.99,19,1,0
2024-09-27 22:32:00,65815.99,65815.99,65797.47,65805.95,13,1,0
2024-09-27 22:33:00,65805.95,65815.99,65805.95,65815.99,6,1,0
2024-09-27 22:34:00,65815.99,65827.76,65810.03,65827.76,10,1,0
2024-09-27 22:35:00,65827.76,65827.76,65779.06,65779.06,17,1,0
2024-09-27 22:36:00,65779.06,65787.89,65762.01,65777.99,20,1,0
2024-09-27 22:37:00,65777.99,65809.99,65777.99,65788.0,21,1,0
2024-09-27 22:38:00,65788.0,65811.99,65782.0,65811.99,14,1,0
2024-09-27 22:39:00,65811.99,65813.99,65769.56,65769.56,22,1,0
2024-09-27 22:40:00,65769.56,65769.56,65706.54,65707.99,33,1,0
2024-09-27 22:41:00,65707.99,65739.99,65707.99,65739.99,18,1,0
2024-09-27 22:42:00,65739.99,65757.99,65739.99,65757.99,28,1,0
2024-09-27 22:43:00,65757.99,65757.99,65722.0,65722.0,18,1,0
2024-09-27 22:44:00,65722.0,65752.88,65722.0,65752.88,11,1,0
2024-09-27 22:45:00,65752.88,65763.99,65739.9,65739.9,24,1,0
2024-09-27 22:46:00,65739.9,65759.99,65734.7,65759.99,13,1,0
2024-09-27 22:47:00,65759.99,65759.99,65746.0,65746.0,8,1,0
2024-09-27 22:48:00,65746.0,65761.12,65716.53,65716.53,30,1,0
2024-09-27 22:49:00,65716.53,65723.99,65709.24,65709.24,15,1,0
2024-09-27 22:50:00,65709.24,65739.99,65706.96,65739.99,39,1,0
2024-09-27 22:51:00,65739.99,65740.02,65734.38,65737.66,7,1,0
2024-09-27 22:52:00,65737.66,65749.99,65737.66,65744.18,9,1,0
2024-09-27 22:53:00,65744.18,65744.18,65701.02,65701.02,22,1,0
2024-09-27 22:54:00,65701.02,65719.07,65686.24,65706.0,27,1,0
2024-09-27 22:55:00,65706.0,65729.99,65687.33,65727.13,31,1,0
2024-09-27 22:56:00,65727.13,65727.13,65694.46,65694.46,17,1,0
2024-09-27 22:57:00,65694.46,65709.99,65679.9,65706.0,18,1,0
2024-09-27 22:58:00,65706.0,65706.0,65639.9,65672.62,60,1,0
2024-09-27 22:59:00,65672.62,65699.99,65636.0,65657.99,72,1,0
2024-09-27 23:00:00,65657.99,65710.83,65652.0,65710.83,36,1,0
2024-09-27 23:01:00,65710.83,65741.82,65704.0,65709.3,36,1,0
2024-09-27 23:02:00,65709.3,65723.99,65696.0,65714.0,34,1,0
2024-09-27 23:03:00,65714.0,65747.99,65708.23,65739.12,25,1,0
2024-09-27 23:04:00,65739.12,65739.12,65700.0,65701.35,19,1,0
2024-09-27 23:05:00,65700.0,65743.99,65700.0,65743.99,24,1,0
2024-09-27 23:06:00,65743.99,65743.99,65710.0,65710.0,29,1,0
2024-09-27 23:07:00,65710.0,65710.0,65684.0,65684.0,19,1,0
2024-09-27 23:08:00,65684.0,65687.99,65639.12,65639.52,25,1,0
2024-09-27 23:09:00,65639.52,65644.53,65631.41,65639.99,15,1,0
2024-09-27 23:10:00,65639.99,65639.99,65625.0,65636.37,21,1,0
2024-09-27 23:11:00,65636.37,65659.99,65636.37,65659.99,13,1,0
2024-09-27 23:12:00,65659.99,65714.99,65659.99,65702.0,30,1,0
2024-09-27 23:13:00,65702.0,65729.99,65702.0,65726.0,16,1,0
2024-09-27 23:14:00,65726.0,65729.99,65712.0,65729.99,11,1,0
2024-09-27 23:15:00,65729.99,65731.33,65722.0,65731.33,10,1,0
2024-09-27 23:16:00,65731.33,65744.18,65720.0,65720.0,14,1,0
2024-09-27 23:17:00,65720.0,65745.59,65720.0,65736.22,12,1,0
2024-09-27 23:18:00,65736.22,65736.22,65700.0,65700.0,10,1,0
2024-09-27 23:19:00,65700.0,65740.91,65700.0,65719.91,30,1,0
2024-09-27 23:20:00,65719.91,65745.59,65705.4,65745.59,20,1,0
2024-09-27 23:21:00,65745.59,65749.45,65738.0,65749.45,14,1,0
2024-09-27 23:22:00,65749.45,65749.45,65732.0,65732.0,22,1,0
2024-09-27 23:23:00,65732.0,65735.98,65678.5,65678.5,31,1,0
2024-09-27 23:24:00,65678.5,65708.99,65675.61,65708.99,14,1,0
2024-09-27 23:25:00,65708.99,65731.99,65708.99,65731.99,13,1,0
2024-09-27 23:26:00,65731.99,65747.78,65731.99,65747.78,12,1,0
2024-09-27 23:27:00,65747.78,65759.8,65747.78,65757.4,18,1,0
2024-09-27 23:28:00,65757.4,65757.4,65748.0,65748.0,3,1,0
2024-09-27 23:29:00,65748.0,65748.0,65738.2,65747.99,6,1,0
2024-09-27 23:30:00,65747.99,65787.99,65747.99,65787.99,18,1,0
2024-09-27 23:31:00,65787.99,65791.94,65780.0,65780.0,9,1,0
2024-09-27 23:32:00,65780.0,65789.63,65748.0,65748.22,26,1,0
2024-09-27 23:33:00,65748.22,65789.63,65748.22,65789.63,20,1,0
2024-09-27 23:34:00,65789.63,65789.63,65780.01,65781.96,8,1,0
2024-09-27 23:35:00,65781.96,65799.99,65781.96,65799.99,11,1,0
2024-09-27 23:36:00,65799.99,65799.99,65788.42,65789.04,7,1,0
2024-09-27 23:37:00,65789.04,65789.04,65771.27,65771.27,12,1,0
2024-09-27 23:38:00,65771.27,65789.41,65771.27,65789.41,11,1,0
2024-09-27 23:39:00,65789.41,65816.97,65789.41,65816.97,17,1,0
2024-09-27 23:40:00,65816.97,65829.99,65816.97,65818.43,13,1,0
2024-09-27 23:41:00,65818.43,65852.34,65818.43,65848.01,17,1,0
2024-09-27 23:42:00,65848.01,65869.99,65846.17,65869.99,16,1,0
2024-09-27 23:43:00,65869.99,65869.99,65863.99,65863.99,3,1,0
2024-09-27 23:44:00,65863.99,65871.76,65863.99,65871.76,4,1,0
2024-09-27 23:45:00,65871.76,65871.76,65871.52,65871.52,2,1,0
2024-09-27 23:46:00,65871.52,65901.99,65871.52,65901.99,13,1,0
2024-09-27 23:47:00,65901.99,65919.99,65884.48,65884.48,28,1,0
2024-09-27 23:48:00,65884.48,65899.55,65880.0,65880.0,23,1,0
2024-09-27 23:49:00,65880.0,65880.0,65855.31,65855.31,13,1,0
2024-09-27 23:50:00,65855.3,65855.3,65785.89,65819.99,55,1,0
2024-09-27 23:51:00,65819.99,65839.99,65819.99,65838.0,17,1,0
2024-09-27 23:52:00,65838.0,65845.99,65836.76,65845.99,5,1,0
2024-09-27 23:53:00,65845.99,65853.83,65845.99,65852.34,9,1,0
2024-09-27 23:54:00,65852.34,65852.34,65848.83,65850.44,4,1,0
2024-09-27 23:55:00,65850.44,65861.98,65850.44,65856.7,11,1,0
2024-09-27 23:56:00,65856.7,65856.7,65850.31,65850.31,9,1,0
2024-09-27 23:57:00,65850.31,65850.31,65822.0,65822.0,14,1,0
2024-09-27 23:58:00,65822.0,65822.0,65813.95,65813.95,6,1,0
2024-09-27 23:59:00,65813.95,65813.95,65804.87,65804.87,7,1,0
2024-09-28 00:00:00,65804.87,65833.43,65804.87,65833.43,10,1,0
2024-09-28 00:01:00,65833.43,65833.43,65825.89,65825.89,3,1,0
2024-09-28 00:02:00,65825.89,65859.99,65825.89,65859.99,16,1,0
2024-09-28 00:03:00,65859.99,65859.99,65828.0,65828.0,18,1,0
2024-09-28 00:04:00,65828.0,65828.0,65792.01,65801.99,21,1,0
2024-09-28 00:05:00,65801.99,65819.99,65801.99,65819.99,7,1,0
2024-09-28 00:06:00,65819.99,65819.99,65790.01,65790.01,14,1,0
2024-09-28 00:07:00,65790.01,65790.01,65772.0,65772.0,15,1,0
2024-09-28 00:08:00,65772.0,65788.01,65771.03,65780.0,11,1,0
2024-09-28 00:09:00,65780.0,65788.01,65780.0,65788.01,6,1,0
2024-09-28 00:10:00,65788.01,65797.79,65788.01,65797.79,4,1,0
2024-09-28 00:11:00,65797.79,65797.79,65797.79,65797.79,1,1,0
2024-09-28 00:12:00,65797.79,65799.99,65776.4,65776.4,8,1,0
2024-09-28 00:13:00,65776.4,65777.45,65766.03,65769.31,8,1,0
2024-09-28 00:14:00,65769.31,65769.31,65769.31,65769.31,1,1,0
2024-09-28 00:15:00,65769.31,65775.99,65766.03,65775.99,5,1,0
2024-09-28 00:16:00,65775.99,65817.73,65775.99,65817.73,23,1,0
2024-09-28 00:17:00,65817.73,65817.73,65800.0,65800.09,10,1,0
2024-09-28 00:18:00,65800.09,65815.99,65800.09,65815.99,10,1,0
2024-09-28 00:19:00,65815.99,65815.99,65815.99,65815.99,1,1,0
2024-09-28 00:20:00,65815.99,65815.99,65815.99,65815.99,1,1,0
2024-09-28 00:21:00,65815.99,65815.99,65800.0,65800.0,7,1,0
2024-09-28 00:22:00,65800.0,65800.0,65779.9,65779.9,12,1,0
2024-09-28 00:23:00,65779.9,65779.9,65779.9,65779.9,1,1,0
2024-09-28 00:24:00,65779.9,65779.9,65768.0,65768.0,7,1,0
2024-09-28 00:25:00,65768.0,65826.3,65767.11,65822.0,22,1,0
2024-09-28 00:26:00,65822.0,65847.97,65822.0,65844.01,10,1,0
2024-09-28 00:27:00,65844.01,65844.01,65844.01,65844.01,1,1,0
2024-09-28 00:28:00,65844.01,65844.01,65844.01,65844.01,1,1,0
2024-09-28 00:29:00,65844.01,65857.1,65844.01,65857.1,11,1,0
2024-09-28 00:30:00,65857.1,65875.99,65857.1,65875.67,13,1,0
2024-09-28 00:31:00,65875.67,65875.67,65864.83,65871.83,11,1,0
2024-09-28 00:32:00,65871.83,65875.98,65871.83,65875.98,2,1,0
2024-09-28 00:33:00,65875.98,65875.98,65875.98,65875.98,1,1,0
2024-09-28 00:34:00,65875.98,65879.99,65875.98,65879.99,3,1,0
2024-09-28 00:35:00,65879.99,65879.99,65854.77,65854.77,10,1,0
2024-09-28 00:36:00,65854.77,65854.77,65840.0,65840.0,11,1,0
2024-09-28 00:37:00,65840.0,65840.0,65800.0,65800.0,17,1,0
2024-09-28 00:38:00,65800.0,65828.67,65800.0,65828.67,8,1,0
2024-09-28 00:39:00,65828.67,65839.99,65828.67,65839.99,3,1,0
2024-09-28 00:40:00,65839.99,65845.99,65824.31,65824.31,9,1,0
2024-09-28 00:41:00,65824.31,65824.31,65775.87,65789.49,8,1,0
2024-09-28 00:42:00,65789.49,65799.99,65789.49,65799.99,5,1,0
2024-09-28 00:43:00,65799.99,65799.99,65774.0,65774.0,14,1,0
2024-09-28 00:44:00,65774.0,65774.0,65770.0,65770.0,3,1,0
2024-09-28 00:45:00,65770.0,65794.25,65768.0,65794.25,17,1,0
2024-09-28 00:46:00,65794.25,65799.99,65794.25,65799.99,3,1,0
2024-09-28 00:47:00,65799.99,65799.99,65799.99,65799.99,1,1,0
2024-09-28 00:48:00,65799.99,65799.99,65799.99,65799.99,1,1,0
2024-09-28 00:49:00,65799.99,65799.99,65779.9,65779.9,9,1,0
2024-09-28 00:50:00,65779.9,65799.98,65768.0,65796.71,19,1,0
2024-09-28 00:51:00,65796.71,65796.71,65791.94,65791.94,6,1,0
2024-09-28 00:52:00,65791.94,65791.94,65780.5,65780.5,13,1,0
2024-09-28 00:53:00,65780.5,65783.99,65779.06,65783.99,9,1,0
2024-09-28 00:54:00,65783.99,65799.99,65783.99,65799.99,17,1,0
2024-09-28 00:55:00,65799.99,65819.78,65799.99,65819.78,11,1,0
2024-09-28 00:56:00,65819.78,65821.98,65819.78,65821.98,3,1,0
2024-09-28 00:57:00,65821.98,65822.14,65821.98,65822.14,2,1,0
2024-09-28 00:58:00,65822.14,65849.99,65822.14,65842.0,25,1,0
2024-09-28 00:59:00,65842.0,65842.0,65816.62,65816.62,16,1,0
2024-09-28 01:00:00,65816.62,65835.84,65816.62,65835.84,9,1,0
2024-09-28 01:01:00,65835.84,65845.33,65835.84,65840.0,8,1,0
2024-09-28 01:02:00,65838.0,65838.0,65800.29,65814.52,45,1,0
2024-09-28 01:03:00,65814.52,65817.99,65800.0,65809.99,32,1,0
2024-09-28 01:04:00,65809.99,65835.99,65806.0,65806.0,35,1,0
2024-09-28 01:05:00,65806.0,65807.99,65773.34,65773.34,23,1,0
2024-09-28 01:06:00,65773.34,65776.26,65766.0,65766.0,9,1,0
2024-09-28 01:07:00,65766.0,65776.25,65766.0,65776.25,3,1,0
2024-09-28 01:08:00,65776.25,65776.25,65773.5,65773.5,3,1,0
2024-09-28 01:09:00,65773.5,65829.99,65773.5,65829.99,13,1,0
2024-09-28 01:10:00,65829.99,65839.99,65829.99,65839.99,3,1,0
2024-09-28 01:11:00,65839.99,65839.99,65839.99,65839.99,1,1,0
2024-09-28 01:12:00,65839.99,65859.99,65839.99,65859.99,8,1,0
2024-09-28 01:13:00,65859.99,65869.99,65859.99,65869.99,5,1,0
2024-09-28 01:14:00,65869.99,65912.75,65869.99,65902.82,14,1,0
2024-09-28 01:15:00,65902.82,65902.82,65876.0,65876.0,11,1,0
2024-09-28 01:16:00,65876.0,65881.86,65876.0,65881.86,6,1,0
2024-09-28 01:17:00,65881.86,65881.86,65881.86,65881.86,1,1,0
2024-09-28 01:18:00,65881.86,65881.86,65868.0,65868.0,8,1,0
2024-09-28 01:19:00,65868.0,65868.0,65860.0,65860.0,3,1,0
2024-09-28 01:20:00,65860.0,65886.4,65860.0,65880.51,16,1,0
2024-09-28 01:21:00,65880.51,65880.51,65879.08,65880.51,4,1,0
2024-09-28 01:22:00,65880.51,65887.61,65880.51,65887.61,7,1,0
2024-09-28 01:23:00,65887.61,65887.61,65874.95,65874.95,8,1,0
2024-09-28 01:24:00,65874.95,65877.99,65874.95,65877.99,3,1,0
2024-09-28 01:25:00,65877.99,65877.99,65840.0,65840.0,15,1,0
2024-09-28 01:26:00,65840.0,65840.0,65831.66,65831.66,5,1,0
2024-09-28 01:27:00,65831.66,65832.31,65831.66,65832.31,3,1,0
2024-09-28 01:28:00,65832.31,65933.49,65832.31,65932.49,21,1,0
2024-09-28 01:29:00,65932.49,65932.49,65914.98,65914.98,5,1,0
2024-09-28 01:30:00,65914.98,65914.98,65900.0,65900.0,5,1,0
2024-09-28 01:31:00,65900.0,65911.59,65900.0,65904.0,5,1,0
2024-09-28 01:32:00,65904.0,65913.53,65900.01,65911.03,15,1,0
2024-09-28 01:33:00,65911.03,65943.99,65910.0,65939.99,20,1,0
2024-09-28 01:34:00,65939.99,65961.99,65939.99,65957.99,16,1,0
2024-09-28 01:35:00,65957.99,65957.99,65940.26,65940.27,13,1,0
2024-09-28 01:36:00,65940.27,65953.99,65940.27,65953.99,9,1,0
2024-09-28 01:37:00,65953.99,65953.99,65945.66,65945.66,6,1,0
2024-09-28 01:38:00,65945.66,65951.99,65944.78,65951.99,6,1,0
