open,high,low,close,volume,smoothed_data,macd_line,signal_line,histo
22943,22956,22779,22831,10671.0,23038.82159573457,105.3131466974155,44.9350589116039,60.3780877858116
22832,23169,22818,23085,43272.0,23120.01836706891,93.59596559405327,82.28763735054585,11.308328243507418
23086,23178,23051,23131,35970.0,23058.356109500935,15.797982685267925,37.96120075801825,-22.163218072750325
23131,23270,22786,23096,51444.0,23020.911029379233,-11.1010088250041,5.253060812489865,-16.354069637493964
23096,23142,22970,23092,25563.0,22949.133428970963,-48.50889455538709,-27.021841971068493,-21.487052584318594
23092,23127,22987,23042,17124.0,22969.04225278514,-10.525252230465412,-15.55549574287528,5.030243512409868
23042,23060,22893,23041,12815.0,23106.15003548796,63.237373881042004,36.973084001435936,26.264289879606068
23041,23103,22913,22946,25363.0,23254.317472912615,105.61868694424629,82.7368193016098,22.881867642636493
22946,23455,22745,23350,60461.0001,23449.854820781224,150.30934350192547,127.78516880822265,22.524174693702818
23351,23773,23295,23697,50039.0,23589.083291957075,145.15467179566622,139.36483752612196,5.789834269544258
23697,24217,23668,23820,36124.9998,23653.416525744193,104.5773359760642,116.17316993038975,-11.595833954325542
23820,23886,23637,23756,9946.0,23722.577938942257,86.7886681035161,96.58350219978328,-9.79483409626718
23756,23821,23725,23791,6874.0,23766.737132146143,65.39433389902115,75.7907231289629,-10.396389229941747
23791,23902,23509,23805,89352.0,23774.92260937266,36.69716650247574,49.728351448602176,-13.031184946126437
23805,24104,23699,23768,412864.9985,23750.518011948057,6.3485826551914215,20.808504791613732,-14.45992213642231
23768,23881,23382,23457,337692.9999,23672.360947833935,-35.825709506869316,-16.947639186642085,-18.87807032022723
23457,23554,23383,23501,31356.0,23535.750653768337,-86.41285522282124,-63.257783836599266,-23.15507138622197
23502,23528,23421,23421,5080.0,23450.51115584866,-85.70642766356468,-78.22354645744707,-7.482881206117611
23422,23502,23292,23501,14795.0,23419.48041832771,-58.35321383178234,-64.97665804033726,6.623444208554915
23502,23671,23203,23574,48430.0,23383.628032997112,-47.176606707274914,-53.10995687347891,5.933350166203994
23575,23678,23272,23274,22372.0,23369.111757664217,-96.4872300981151,-101.93602480952967,5.448794711414564
23274,23411,23186,23372,13275.0,23349.546327887867,-87.32383278903217,-92.17238224410934,4.848549455077176
23372,23401,23275,23281,4390.0,23320.69312000048,-87.17556898623297,-88.80527708258133,1.6297080963483523
23281,23300,23198,23273,3624.0,23316.950393171348,-68.28897279242301,-75.07829878395708,6.789325991534071
23293,23334,23260,23328,3650.0,23333.237365026067,-21.24508963196422,-25.43992394979066,4.194834317826441
23328,23544,23312,23386,13227.0,23340.68896294907,-23.578696714735997,-32.59793955024389,9.019242835507896
23386,23431,23331,23392,17191.0,23342.898157753403,-16.211643232665665,-21.688473043380462,5.476829810714797
23392,23410,23232,23290,39311.0,23351.601295801625,-9.093875484417367,-24.51939841563808,15.425522931220712
23290,23333,23203,23308,44809.0,23361.718441026012,-19.764447355588345,-25.796359260630123,6.0319119050417775
23308,23392,23298,23346,37069.0,23323.33271394712,-23.17717437489773,-21.906252974565966,-1.2709214003317655
23346,23380,23319,23325,36224.0,23231.86892631503,-118.30667115371762,-77.76262856568368,-40.54404258803393
23325,23338,22992,23066,40004.0,23107.185672841024,-132.06794849730431,-86.63141684128246,-45.436531656021856
23066,23120,22730,22865,33827.0,22934.47053272698,-249.2442927910961,-208.7752288543433,-40.469063936752775
22865,22993,22778,22900,19994.0,22843.400004813913,-243.50171712079828,-195.13065349273273,-48.37106362806554
22900,23057,22804,22863,35201.0,22844.23842400946,-190.71702262229883,-181.63748686642845,-9.079535755870381
22863,22892,22611,22846,48221.0,22861.41986782818,-103.41110468139595,-122.74028553370587,19.329180852309918
22846,22898,22712,22847,27792.0,22928.74372856308,-88.81252387023414,-126.87900526385425,38.06648139362011
22847,23008,22718,23004,38199.9999,22943.400342273642,-88.92391271016095,-112.0439385491413,23.120025838980354
23005,23113,22896,22994,60301.0,22893.342393314208,-91.235569694687,-98.2864619147336,7.050892220046592
22994,22995,22607,22726,56784.9999,22856.467612587134,-131.1207446344306,-127.34430908910144,-3.77643554532915
22726,22859,22715,22840,33672.0,22806.615606871357,-166.6555594936217,-158.93379774309653,-7.721761750525161
22840,22947,22831,22876,15230.0,22815.968869717934,-59.71514886724981,-70.86520183510723,11.15005296785742
22876,23020,22832,22946,17467.0,22898.351593669366,6.877101214904542,-22.54723336545637,29.424334580360913
22946,22996,22848,22870,25863.0,22998.88496529968,80.90271060607483,58.252415287883395,22.65029531819144
